,Topics,Alpha,Beta,Auto Coherence Umass,Intra/Inter Similarity word2vec10 1st version,Intra/Inter Similarity word2vec20 1st version,Intra/Inter Similarity word2vecGoogle 1st version,Intra/Inter Similarity word2vec10 2nd version,Intra/Inter Similarity word2vec20 2nd version,Intra/Inter Similarity word2vecGoogle 2nd version,NumberOfWordsNotInGoogleW2v,Topic Distance JS,Auto Coherence without pretrained,Auto Coherence with word2vec10,Auto Coherence with word2vec20,Auto Coherence with word2vecGoogle
341,50,0.01,0.31,-5.856622296049149,1.1808515482049942,1.1635199122041255,0.7373030669002916,1.0846889657715064,1.0770298505254388,1.0117769651972552,"(12, 794)",0.8208374768041846,0.6965605,0.4568789,0.43849114,0.6187952
342,50,0.01,0.61,-6.168900908238905,1.1830167973728225,1.1649026025492268,0.7398818982689102,1.085602094731925,1.077759934458316,1.012773832006887,"(11, 803)",0.8215164714972227,0.69909424,0.46118432,0.44213647,0.6143633
343,50,0.01,symmetric,-4.8026171627146645,1.1795960034515234,1.1647853137458333,0.7346280592853661,1.0842928820938806,1.077505602950197,1.0101131928649,"(9, 776)",0.8190216320840229,0.69852674,0.4594699,0.44262558,0.623279
344,50,0.31,0.01,-4.167366228833461,1.1931576875145538,1.178608476047501,0.7298198008548172,1.0873544903167929,1.0806905126427797,1.0085599805389522,"(9, 881)",0.8251929276641752,0.70559645,0.4618436,0.4462448,0.6209896
345,50,0.31,0.31,-4.523782990584321,1.1888921815356133,1.1749671621254163,0.7330406997875306,1.086664629882064,1.0798632819233656,1.0091930992002058,"(9, 873)",0.8259582699715224,0.7016558,0.4602823,0.44399342,0.62506527
346,50,0.31,0.61,-4.890276270706591,1.1818343961695836,1.1668642331821004,0.7367022836287758,1.0853500994599203,1.0781958986920552,1.0093601897501363,"(9, 883)",0.8268743974257414,0.6976036,0.45973843,0.4428715,0.62959266
347,50,0.31,symmetric,-4.24517244410021,1.1963207354929846,1.1812420549783396,0.735118484767907,1.0897152495482656,1.0825044999668023,1.0093139090889982,"(9, 881)",0.8259880374078347,0.7080198,0.46956605,0.45232812,0.62748516
348,50,0.61,0.01,-3.901500545175363,1.190854073986267,1.1801448612105194,0.7313495925734201,1.0895719218039055,1.083270630578759,1.0083559204462256,"(10, 929)",0.8296438915534047,0.7260352,0.46984828,0.4546052,0.62666345
349,50,0.61,0.31,-3.891305520049892,1.1835800035439688,1.172963148431832,0.7358943583292004,1.0875770193675829,1.0811253241793908,1.0093050679227955,"(9, 930)",0.8291163156372456,0.7240566,0.46545643,0.44977757,0.6306642
350,50,0.61,0.61,-3.994213930257155,1.167861126622507,1.1580074149254915,0.7307814159722633,1.0817741968383825,1.07567471375503,1.008341508221755,"(9, 928)",0.8293927723626177,0.719467,0.45226696,0.43693122,0.6257619
351,50,0.61,symmetric,-3.815051792342252,1.192064991164227,1.1817558856411476,0.7334096221275498,1.0905281142115626,1.0842440093666164,1.008788645968164,"(6, 918)",0.8293060758697014,0.7283096,0.4733053,0.4580423,0.62822556
352,50,symmetric,0.01,-4.69952606853279,1.183342597737422,1.1679389944911909,0.7370960782993442,1.0871329402191396,1.080199975292749,1.0114203382256537,"(10, 780)",0.8189384501161164,0.7056794,0.46831477,0.45112446,0.6215807
353,50,symmetric,0.31,-5.587157344258563,1.1862012758340743,1.1679844739443033,0.7389248114962127,1.0862067913214328,1.0782434402095702,1.0115806355849044,"(13, 800)",0.8201879040011584,0.701062,0.4634379,0.4439706,0.6182987
354,50,symmetric,0.61,-6.057098490240507,1.1839886165269795,1.1657549632382749,0.7470072668435461,1.0852740727290944,1.077136407477619,1.0145236534344932,"(16, 794)",0.8209716690251404,0.7007768,0.45943084,0.43960893,0.61498004
355,50,symmetric,symmetric,-4.33166733819719,1.189554231331288,1.1734919287627237,0.7373474982840671,1.0899738915260435,1.082775949976821,1.0115220595137389,"(11, 783)",0.8184571273756964,0.71062106,0.4753077,0.4572486,0.6218193
356,50,asymmetric,0.01,-4.214266768569199,1.1834737349756672,1.1683464111009023,0.7308283148430543,1.0903975457917696,1.0835372327913884,1.010129266543704,"(7, 748)",0.8165809216606,0.7162568,0.48033768,0.46302018,0.61257404
357,50,asymmetric,0.31,-5.403772539000033,1.1797690789219195,1.1636871747157074,0.7383768413094666,1.0853943259000849,1.0780467409824677,1.0125715522532714,"(10, 780)",0.8183913831368768,0.7020462,0.4629942,0.44482636,0.6142088
358,50,asymmetric,0.61,-4.616138150621436,1.2100011142295983,1.188486193367709,0.7480693840482306,1.0976073202838286,1.0886543780964113,1.0146734009690803,"(7, 781)",0.8191952576148808,0.7270879,0.49291852,0.47148046,0.61833036
359,50,asymmetric,symmetric,-4.413824062557837,1.1787626113099132,1.1647188178806474,0.734967779089275,1.0867285702110772,1.0798684156473888,1.0111848136202275,"(7, 758)",0.8175972720622059,0.7085929,0.46896985,0.45126027,0.61812884
360,52,0.01,0.01,-4.509503350449095,1.189683304082142,1.1747720584620958,0.7355239489629236,1.0898097630695738,1.0828801654534104,1.0104754894578762,"(7, 806)",0.8194911894182817,0.7088075,0.4733245,0.45613703,0.6212636
361,52,0.01,0.31,-5.204989068309478,1.1891415501681182,1.172036369265944,0.7380346911923099,1.0883303130472457,1.0808598630203343,1.012216847817272,"(9, 828)",0.8193840076035129,0.7052285,0.46772593,0.44984773,0.61745
362,52,0.01,0.61,-5.953662051829694,1.1780255693036503,1.1612218274697974,0.7335236430046329,1.0848052311444694,1.0774401737387138,1.0115442956350476,"(21, 819)",0.8209097144772196,0.6982877,0.46018043,0.44214317,0.6083962
363,52,0.01,symmetric,-4.96837679514065,1.182515953846821,1.166954110273627,0.7337048397605377,1.0872081684578132,1.0803982517133996,1.0105136169994478,"(9, 818)",0.8198445976706613,0.70446026,0.46573484,0.44860092,0.6194553
364,52,0.31,0.01,-4.314108389644764,1.1793569168129183,1.166252109155807,0.7322267460270147,1.082355530434685,1.0762072421177056,1.0083371289406375,"(6, 914)",0.8255791317161182,0.70376647,0.4509831,0.43626288,0.627342
365,52,0.31,0.31,-4.711125792541457,1.1792095786588188,1.1646550228854111,0.7349905347236302,1.083217936493217,1.0765947340301585,1.0093928771810154,"(6, 920)",0.8268127187543483,0.69790864,0.45384836,0.43795797,0.62691116
366,52,0.31,0.61,-5.595839415547173,1.17760413460393,1.1632771365130186,0.7368293862798266,1.0831683041188218,1.0762138277405189,1.0101034714737724,"(8, 928)",0.8273814284134247,0.694143,0.45176977,0.43499961,0.62555724
367,52,0.31,symmetric,-4.339591302038479,1.1811574714992268,1.1675012812060954,0.7287374949555429,1.0837499893487252,1.0773033198405508,1.0084003506642716,"(8, 926)",0.8259098463393025,0.70326114,0.45395532,0.43846193,0.62141603
368,52,0.61,0.01,-3.878023339005935,1.19200837413235,1.1804607218722134,0.7321023208295517,1.0898264385152694,1.0832078803828538,1.0084228534961526,"(11, 968)",0.8296875409454026,0.7273789,0.47186142,0.4557393,0.6263895
369,52,0.61,0.31,-4.01730315023531,1.1806870505709626,1.1696564345289675,0.7305850672621704,1.0854125461478263,1.079184604043451,1.0087320909048971,"(9, 976)",0.8295402552028085,0.7191118,0.46050566,0.4453634,0.6240301
370,52,0.61,0.61,-4.041140371143194,1.1794447942397912,1.1676984235894703,0.7333501666606325,1.085611811630019,1.0788119392195017,1.0090816304486314,"(9, 977)",0.8297937728682008,0.72356194,0.46053633,0.44380224,0.6275666
371,52,0.61,symmetric,-3.9249889855292,1.1856615641251762,1.174688195354389,0.7334413625580295,1.0877442803407364,1.081395747392108,1.0089382414454848,"(9, 972)",0.8299912292766043,0.7264894,0.4666775,0.45121527,0.626827
372,52,symmetric,0.01,-4.771767249690928,1.189793817601042,1.1739508523700817,0.7343183670353105,1.0886611605308876,1.0815608990140286,1.0109464346225083,"(5, 818)",0.8195723518710408,0.70642126,0.46920002,0.45166588,0.61666274
373,52,symmetric,0.31,-5.161172533733177,1.189527064134708,1.1723578325748594,0.7362841633508183,1.088319156480476,1.0810243787318927,1.011650257951206,"(15, 834)",0.8200583609951259,0.7048825,0.46744192,0.45015782,0.6138912
374,52,symmetric,0.61,-5.754291512779238,1.1854968262716603,1.166280823166732,0.7385409971256703,1.0864593818574726,1.078627616638972,1.01257674933741,"(25, 829)",0.8201106841597459,0.70453155,0.4638155,0.44522476,0.6148484
375,52,symmetric,symmetric,-4.394144267051079,1.1938490618129871,1.1779614980590702,0.7337391101177831,1.0927278111868084,1.0855062090345458,1.0103866593151938,"(6, 800)",0.8184466753645895,0.7126079,0.48068127,0.46318614,0.6184108
376,52,asymmetric,0.01,-4.879900323885424,1.1728004399560117,1.1580303503480986,0.7312828184782044,1.0836094571393138,1.0768080020823425,1.0101020113291492,"(12, 817)",0.8197526582872812,0.70180947,0.45878628,0.4414395,0.61216015
377,52,asymmetric,0.31,-5.389312551083408,1.1791181172003649,1.1627929141852589,0.7343822680962024,1.0851908458155093,1.0780249302593703,1.0107264306135482,"(12, 820)",0.8192556006436423,0.7002897,0.46194172,0.44433454,0.6157323
378,52,asymmetric,0.61,-6.085772640755288,1.1779680329589366,1.1617883694965287,0.7364942173324607,1.083330921899586,1.0760526460453024,1.0116525813371646,"(17, 830)",0.8197865059370744,0.69777054,0.45439678,0.4367351,0.6129102
379,52,asymmetric,symmetric,-4.867582600923699,1.167454223544899,1.1538231853842642,0.7327697818708382,1.0809302221617263,1.0746261787489342,1.009908650723618,"(7, 827)",0.8205171237865516,0.6967498,0.45290142,0.43712154,0.618572
380,54,0.01,0.01,-4.769779382633545,1.1840582661639334,1.1686309184613666,0.7330004947316094,1.087893686168535,1.0812146194512842,1.0102001561303218,"(7, 833)",0.8180831846423989,0.7027303,0.46711183,0.45063892,0.6177602
381,54,0.01,0.31,-5.937498061491055,1.1820799202466297,1.164596080430998,0.7349213959085926,1.0861879475703988,1.078723988489566,1.011426436456898,"(15, 855)",0.8200404711944186,0.6975375,0.46135864,0.44363034,0.6102496
382,54,0.01,0.61,-6.039889607671849,1.1811627109487497,1.164466764906684,0.7381236265887259,1.0858101147335837,1.0783348525970715,1.0131630733200832,"(14, 836)",0.8196583298370461,0.70332617,0.461656,0.44361356,0.61315703
383,54,0.01,symmetric,-4.965164598975393,1.1760891381240148,1.1597157722145317,0.7333574540146366,1.0839167548270403,1.076960306436473,1.010381631741946,"(8, 846)",0.8197836424026282,0.69883615,0.45832792,0.44088522,0.61931723
384,54,0.31,0.01,-4.199540267013226,1.1891367585139507,1.1751937487122623,0.7308220610924745,1.0861537010475095,1.0796787592950374,1.0083141339510893,"(6, 941)",0.8251913161040788,0.7083279,0.46156743,0.44592127,0.62282395
385,54,0.31,0.31,-5.052301509240267,1.1769602757349789,1.1630471979247703,0.7336130853132956,1.0816655831793214,1.0751750253719892,1.0096379901184205,"(8, 952)",0.8269866956715495,0.69301254,0.44796988,0.4324003,0.6228246
386,54,0.31,0.61,-5.915509862875556,1.165192842723502,1.1521568340265684,0.7338808810417703,1.0774895830135227,1.0710524929087073,1.0093276545097003,"(20, 951)",0.8273187516348126,0.6862326,0.43787673,0.42208198,0.62053406
387,54,0.31,symmetric,-4.271710761095333,1.184876696204947,1.170874335469689,0.7316476334661061,1.085385435387136,1.0788478772886798,1.0087965179398686,"(8, 953)",0.8251727832268044,0.70898235,0.46040484,0.44453868,0.6208174
388,54,0.61,0.01,-3.9802460368744734,1.1911631193783994,1.1784924213128989,0.7360878956626522,1.089516437849893,1.0825895815805329,1.0094844615353669,"(10, 1019)",0.8300628777391416,0.7258788,0.47018853,0.45362136,0.6290189
389,54,0.61,0.31,-4.044090639240216,1.1822346710642893,1.170530507023967,0.733728010839962,1.0865781106874084,1.0799740843753776,1.0089895719809248,"(9, 1009)",0.8295541645210824,0.72522074,0.46373478,0.44770324,0.6267048
390,54,0.61,0.61,-4.111241982207362,1.1765234026893463,1.165547058944551,0.7314549864487204,1.0845176306861366,1.0780262311976738,1.0089032562053295,"(11, 1011)",0.8295722282795663,0.72191876,0.4575439,0.44148037,0.62369233
391,54,0.61,symmetric,-3.944475717939981,1.187437010589952,1.175597734467072,0.7319717730935269,1.087859389841137,1.0812601377130422,1.0085169854586236,"(10, 1013)",0.8299557756820021,0.72534305,0.46649742,0.450557,0.6245258
392,54,symmetric,0.01,-4.871937896089575,1.1789882786298158,1.1635142643668497,0.7335271497971626,1.0846764775677966,1.077834588723294,1.0102695198107785,"(9, 845)",0.8200561568367408,0.6996678,0.46047693,0.4434602,0.61926734
393,54,symmetric,0.31,-5.858375379193944,1.1837118544421774,1.1674641378419175,0.7331252629794223,1.0859508673296356,1.0787478306775886,1.0115781886035735,"(14, 855)",0.819744390292179,0.697871,0.46042457,0.44305012,0.6115238
394,54,symmetric,0.61,-5.978543770635739,1.1840410221446185,1.1663319650310828,0.7394205702515771,1.0869410168092288,1.0791972177631584,1.0131392599196491,"(22, 858)",0.8209669133761693,0.70520073,0.4647041,0.4460485,0.61122966
395,54,symmetric,symmetric,-4.857817663087605,1.1761529425229498,1.1607516353297405,0.7334770228623654,1.0844505011189878,1.0775417203323283,1.010372280025779,"(8, 841)",0.820193625721875,0.6991912,0.46097055,0.44365323,0.6197919
396,54,asymmetric,0.01,-4.725021878675869,1.181165084303535,1.1651322125378425,0.7325736619735181,1.08707095767232,1.0800246802173334,1.010175354838679,"(7, 849)",0.8200013738518979,0.7020458,0.4672779,0.44989637,0.6190536
397,54,asymmetric,0.31,-5.145849706374482,1.1959473472232145,1.1792411155360554,0.7377647355523632,1.0916977200669216,1.0844372060105256,1.0122403591987907,"(12, 821)",0.8176924686205055,0.70590615,0.47546077,0.4582943,0.6216266
398,54,asymmetric,0.61,-5.699215447963422,1.1868519565652635,1.170018420722999,0.7386174832890471,1.0870532246658586,1.0795742310273633,1.0138764668533125,"(15, 830)",0.8195739268422325,0.70946157,0.46714303,0.4490461,0.6098167
399,54,asymmetric,symmetric,-4.678020356209731,1.1816794895492937,1.1657969206134158,0.7291263552141444,1.0885454912170929,1.0813154030564622,1.0101302209197678,"(10, 833)",0.819861540448072,0.7040534,0.4704332,0.45250794,0.6134295
400,56,0.01,0.01,-5.168635745821228,1.1749872083475177,1.1584396196143354,0.7304547329116011,1.0833811752306637,1.0763510864081465,1.0101259507062097,"(10, 902)",0.822099640433092,0.6957846,0.4551006,0.43782163,0.6136653
401,56,0.01,0.31,-6.062296607702639,1.160989295258149,1.1447117378897371,0.7374715896581199,1.0797083921131114,1.0722639124542,1.011665885666753,"(9, 904)",0.8219291992985646,0.690586,0.44648033,0.42847395,0.6192289
402,56,0.01,0.61,-6.440956237353971,1.1748510337721831,1.156827233900014,0.7389723562317007,1.083668976467122,1.0757799575468354,1.0135982906874137,"(11, 903)",0.8222918439347553,0.7029814,0.4556417,0.43630776,0.61318713
403,56,0.01,symmetric,-5.369917341123527,1.171772444434792,1.1581928472824812,0.7268578331686945,1.0828227656047718,1.076577350448877,1.0088423474787716,"(13, 874)",0.8213147563283314,0.69425476,0.45383558,0.43843222,0.6134738
404,56,0.31,0.01,-4.405964598599971,1.1724170520402095,1.1610352791767518,0.7326347496733534,1.081603745992792,1.0756678656366536,1.0082649085004125,"(8, 996)",0.8266434905871092,0.7023134,0.4493234,0.43491432,0.62641907
405,56,0.31,0.31,-4.887909968273533,1.1716273379324222,1.1591129564183456,0.7357030010379417,1.0800036087235905,1.0737890971994686,1.0094141888574308,"(8, 999)",0.8269155194564655,0.69725436,0.44427085,0.42918172,0.62754613
406,56,0.31,0.61,-5.627619765227057,1.1681375588412726,1.153912091596777,0.7390315399408791,1.0786772647840115,1.0719124635932076,1.010844112655456,"(16, 1006)",0.8280432342185722,0.69197077,0.44216695,0.42556623,0.6237367
407,56,0.31,symmetric,-4.488280321353615,1.176458157959608,1.1636467650982842,0.7347226391729729,1.0823940786168438,1.0761980834118234,1.0089633678590324,"(9, 1008)",0.8269437939124291,0.7025291,0.45040846,0.43560293,0.6265647
408,56,0.61,0.01,-3.989862122212763,1.1892309892506392,1.1768351278044682,0.7323458499824556,1.0882223478880784,1.0816413834024636,1.0086814620585365,"(12, 1049)",0.8304040561684701,0.7274984,0.46671766,0.4510546,0.62586826
409,56,0.61,0.31,-4.077229497068962,1.1817108454788705,1.1705018192979015,0.7306685379911342,1.0861591567786573,1.0797264244250482,1.008150528938416,"(12, 1039)",0.8295859980494431,0.72378504,0.46273115,0.44679764,0.6238676
410,56,0.61,0.61,-4.2376364462922345,1.1744793947675292,1.1629094978638337,0.7335539623864008,1.0835678438023375,1.0767757465627772,1.0087979869829145,"(14, 1055)",0.8302388212324119,0.7217811,0.45532128,0.4386681,0.6292321
411,56,0.61,symmetric,-4.088286307578305,1.179121589654739,1.1681887397856228,0.7308920375170813,1.084290358843311,1.077958127398854,1.0084263673377305,"(10, 1046)",0.8300771253814414,0.7225118,0.45848793,0.44300652,0.62328714
412,56,symmetric,0.01,-5.018579876050303,1.1755349189790605,1.1589544386629052,0.7322947473120789,1.084366576927949,1.07720364936447,1.0104643405178502,"(11, 893)",0.8211571876676219,0.6980902,0.45824227,0.44064897,0.61573654
413,56,symmetric,0.31,-5.722660874164577,1.1751058894985915,1.158872282950013,0.7373245774112194,1.084746894623397,1.077266306758509,1.0118265128849502,"(7, 882)",0.8216513000882206,0.6974765,0.45802757,0.4399529,0.61886406
414,56,symmetric,0.61,-6.273351090382726,1.173381398693389,1.15599621774855,0.7392580749908658,1.0840916588574454,1.0760169849859749,1.0134428266737936,"(19, 901)",0.8218353395590768,0.7037116,0.4572503,0.4372974,0.6156359
415,56,symmetric,symmetric,-5.273803316470248,1.169245280666528,1.154200217196972,0.7306590150648734,1.0818418037870028,1.0752720597486256,1.009943883091737,"(12, 885)",0.8213490736545943,0.69362897,0.45119855,0.43501765,0.61571944
416,56,asymmetric,0.01,-4.733274753552856,1.1693331801038855,1.1553455220318571,0.7308700925914082,1.0821495542784505,1.075422957075507,1.0102157814031438,"(3, 858)",0.8206923931750062,0.6992995,0.45472735,0.43780407,0.6150363
417,56,asymmetric,0.31,-5.410764782199768,1.1820676572815252,1.1637059553418334,0.7388002345371738,1.0866322892229776,1.0789268807346666,1.0128616097606211,"(5, 897)",0.8220855745162021,0.70452446,0.4651974,0.44678423,0.6157642
418,56,asymmetric,0.61,-6.736999353400542,1.1660860712572916,1.1492911408458073,0.7375586933112018,1.0797842010287748,1.0721395616898055,1.0132809739447608,"(15, 928)",0.8241441414075539,0.69118875,0.44648466,0.42831206,0.6089962
419,56,asymmetric,symmetric,-4.850969409722657,1.1713623837406355,1.1566168197541118,0.7289339113207481,1.0836064028651504,1.0766869109155943,1.010049330301043,"(4, 871)",0.8210576629543236,0.698664,0.45804587,0.44070864,0.6129322
420,58,0.01,0.01,-5.229987233235272,1.1628699604224184,1.1499094621608563,0.727177175163396,1.0789030619130895,1.0729664457213397,1.008687789638833,"(13, 926)",0.8204827432279006,0.69154406,0.4460643,0.43127802,0.6111018
421,58,0.01,0.31,-5.7420111229614745,1.1798346590532829,1.162502417293768,0.7368828324478507,1.0850185822620353,1.077666257878452,1.011807172582572,"(14, 921)",0.8207231266864619,0.69818175,0.45979908,0.44191867,0.6195956
422,58,0.01,0.61,-7.061883701141396,1.1664687353604422,1.1509282129279264,0.7371628530719109,1.08015586240217,1.072891252138578,1.0138177704508444,"(20, 935)",0.8226141994254094,0.6906527,0.44589522,0.42779496,0.6080012
423,58,0.01,symmetric,-5.531272825316695,1.159526304742997,1.1473839438423694,0.7251114231492342,1.0779926999851408,1.0720668548849774,1.008311401613568,"(14, 924)",0.8208608711871784,0.6867945,0.4427741,0.42769378,0.6112892
424,58,0.31,0.01,-4.580189276526554,1.1680619730983268,1.1562888618434797,0.730078806150063,1.078667112485037,1.0730247315707118,1.0075736976576717,"(15, 1044)",0.8272538299736418,0.6975678,0.44214624,0.42844337,0.6228915
425,58,0.31,0.31,-5.202179282890036,1.1712716456893213,1.1586113090681704,0.7338013338936102,1.0802377675573198,1.0743275436133293,1.0088089325013232,"(13, 1038)",0.8274452990127301,0.69329065,0.4427149,0.4291294,0.6249275
426,58,0.31,0.61,-5.799759791286545,1.171393814755908,1.1577630648115549,0.7326497178555229,1.0807701072007572,1.0742436258450063,1.0100846857945447,"(10, 1041)",0.8280722967501485,0.6905308,0.44499037,0.42970926,0.61887014
427,58,0.31,symmetric,-4.516465676693372,1.1736863242933655,1.1617899304561512,0.7309351245550079,1.0809593633239063,1.0752641056692638,1.0080665249583691,"(15, 1044)",0.8269735198292568,0.7011548,0.4469848,0.43338114,0.6234555
428,58,0.61,0.01,-4.116914657419311,1.179309433906544,1.1683458993026568,0.7342963080175059,1.0843876800208558,1.0780420862442412,1.0085561161536742,"(12, 1096)",0.8303740352894896,0.72355753,0.45853895,0.4432233,0.63013405
429,58,0.61,0.31,-4.094637113199403,1.1757759671234191,1.165056924225294,0.7293528388436599,1.0840899880118835,1.0776711477127865,1.008626748116486,"(9, 1084)",0.830029495563198,0.7226768,0.45732427,0.4416137,0.6204661
430,58,0.61,0.61,-4.212326648619601,1.173052435103087,1.162161065938785,0.7363950125364515,1.0841923616575428,1.0773789083132543,1.0096211795669787,"(11, 1090)",0.8302874605650905,0.72676224,0.45797417,0.44105214,0.62870103
431,58,0.61,symmetric,-4.085558534872798,1.180360631025551,1.1687424324711575,0.7326556768110732,1.084873284884624,1.078410365928968,1.008900140148317,"(10, 1096)",0.8303088264324354,0.7248231,0.45860127,0.4430069,0.6256882
432,58,symmetric,0.01,-5.457057123627106,1.163637034712328,1.149813505900118,0.7304010468552674,1.0800604946473031,1.0736650340689742,1.008663122984527,"(14, 933)",0.8210281694922905,0.6894239,0.44777957,0.43172526,0.61757886
433,58,symmetric,0.31,-6.1377421459243,1.1739130602343386,1.1577958347053263,0.7314015530728847,1.0811581520036848,1.0741382458086026,1.010845834659056,"(15, 935)",0.8221939645536714,0.6917567,0.44875506,0.4319288,0.61015373
434,58,symmetric,0.61,-6.611945227947071,1.1766189077481366,1.1596244154694595,0.7391232638274174,1.0829002168516524,1.0748427106775351,1.0130107473661945,"(17, 956)",0.82349041674019,0.69498914,0.454117,0.43429527,0.6122085
435,58,symmetric,symmetric,-5.261593340485688,1.166594626824769,1.1530182521896553,0.7254912355824394,1.0797104672257956,1.0734633534715612,1.008587405158664,"(14, 917)",0.8210733541205175,0.6909882,0.44686463,0.43114153,0.6103334
436,58,asymmetric,0.01,-4.688493913214285,1.1791995135171325,1.1662255990146366,0.7361952834538424,1.086906834322773,1.0803469118009046,1.0106280670449317,"(16, 911)",0.8198264097747737,0.7084134,0.46625435,0.44963485,0.6189796
437,58,asymmetric,0.31,-6.214944447311907,1.1667145766940796,1.152630894767498,0.7320417258227296,1.0790084826231878,1.0724270800832387,1.010618921312358,"(23, 931)",0.8224555049564729,0.69047683,0.44404614,0.42786548,0.61127764
438,58,asymmetric,0.61,-7.583826890521863,1.157134821234986,1.1417267031608,0.7322994006458182,1.074188467473874,1.0674149646380005,1.0115693084727642,"(24, 969)",0.823782797923462,0.681775,0.4314478,0.41476274,0.6028489
439,58,asymmetric,symmetric,-5.216737425099778,1.171161555372044,1.1575037010739218,0.7325742927469283,1.0840004370630136,1.0774813541618586,1.0095815938764223,"(13, 937)",0.8210945704886665,0.69992703,0.45738927,0.440902,0.6187406
440,60,0.01,0.01,-5.237055608266791,1.1718833922861889,1.1581336831274454,0.7309910036043433,1.0827033902981775,1.07638556005065,1.0094025219334886,"(7, 944)",0.8211812643138391,0.69750875,0.4544244,0.4386777,0.616706
441,60,0.01,0.31,-6.365407039566074,1.169336615036642,1.1539260059454006,0.7356798923879756,1.0802013403054944,1.0731193532526664,1.0108686855093127,"(18, 972)",0.8228406102201178,0.6883973,0.44679445,0.42950013,0.6190995
442,60,0.01,0.61,-6.062101746579791,1.1822082865013963,1.1649583583951175,0.7429776101799349,1.086182144573727,1.0785201892358285,1.013439146237146,"(27, 962)",0.822756602672377,0.7058743,0.46384567,0.44539028,0.62074393
443,60,0.01,symmetric,-5.325434223879297,1.1711198933100575,1.1555853943636305,0.7314109970413796,1.0825528724817075,1.0756642978681117,1.009439545181423,"(11, 962)",0.8220655517028789,0.69218785,0.45296875,0.43625867,0.61499465
444,60,0.31,0.01,-4.441273560707453,1.1776352686019134,1.1638802410215674,0.7328637394151631,1.0827101599874316,1.0759137867554864,1.0082631804437223,"(12, 1078)",0.827646525757734,0.7049423,0.4534666,0.43701106,0.6264888
445,60,0.31,0.31,-4.857532648971899,1.1816282288309146,1.1675556265107043,0.7361409670683721,1.0838981757671629,1.0771095105734891,1.009836374600174,"(9, 1067)",0.8279451209508665,0.703641,0.45427257,0.43823704,0.6277813
446,60,0.31,0.61,-5.435826531364341,1.182854801456314,1.1669240044962517,0.7334065556113498,1.0845050633913995,1.077211152272867,1.0101925632517423,"(12, 1072)",0.8279447546060944,0.7005299,0.45569837,0.43848744,0.6208122
447,60,0.31,symmetric,-4.343354131711071,1.179675113190178,1.1657895503274192,0.732840529678419,1.0835290555595931,1.0768014844798677,1.0084364192523678,"(12, 1069)",0.8274494733714509,0.7075462,0.45571738,0.439572,0.625639
448,60,0.61,0.01,-4.14952625664308,1.1815363265430083,1.1687611244341494,0.7334530607018462,1.0857840553131264,1.0789788763776902,1.0086910853221698,"(10, 1146)",0.8309404597112768,0.7242881,0.46159536,0.44522274,0.6289237
449,60,0.61,0.31,-4.222999980936296,1.1716909497673338,1.1602741325821786,0.7300211452845712,1.0819425069355213,1.0754422738476217,1.0082496820014104,"(10, 1113)",0.8299886733075877,0.7193795,0.45211023,0.43604267,0.6225492
450,60,0.61,0.61,-4.340790898358737,1.1661655564670224,1.1550436721522208,0.7306451728088155,1.0807098073537695,1.0737833466865918,1.0088511361641657,"(15, 1133)",0.8305931784755118,0.7243933,0.44860113,0.43144336,0.6241616
451,60,0.61,symmetric,-4.161895965970095,1.1767078784039198,1.1652429412046257,0.7313035658078182,1.0844028317396828,1.0778259679069928,1.0082703888269264,"(15, 1133)",0.830633285141118,0.7230437,0.45840517,0.4423269,0.62637174
452,60,symmetric,0.01,-5.125981589902264,1.173908524746233,1.1598133317847683,0.7293578453243281,1.082559333870352,1.0760912658844357,1.0087916703175248,"(8, 938)",0.8216409827060279,0.6961847,0.4533719,0.4374177,0.6172317
453,60,symmetric,0.31,-6.167605844768234,1.1727621421303482,1.157390386367076,0.7384958364951115,1.0818244279289804,1.0747956977052675,1.0110837026129529,"(16, 970)",0.8227845513627845,0.6908741,0.45068488,0.433731,0.6211098
454,60,symmetric,0.61,-6.16818644172429,1.177926016064367,1.1612040615908903,0.7407068047706233,1.083917759310475,1.0767229343613614,1.0123252781015797,"(28, 958)",0.8221025702774556,0.70047307,0.4574889,0.44016883,0.6200969
455,60,symmetric,symmetric,-5.121383943491854,1.1746234711650707,1.1600564115055234,0.7294426404890799,1.082936653971318,1.0765329875314469,1.008983958054276,"(9, 942)",0.8215284058292832,0.6940492,0.4540342,0.43841362,0.61700386
456,60,asymmetric,0.01,-4.995597603646045,1.1773808004247286,1.1625578895948565,0.7350234810387275,1.0843276150664878,1.0775688414274998,1.0100100236231224,"(11, 924)",0.8199979850794649,0.69989854,0.45825535,0.44152245,0.6244071
457,60,asymmetric,0.31,-6.146327098004526,1.1728716518474325,1.1563647181361751,0.7333224666176464,1.0819933350962516,1.0748283912406942,1.0109193912541357,"(12, 966)",0.8222700140142379,0.6926354,0.45125523,0.43392888,0.6138594
458,60,asymmetric,0.61,-6.510100125104157,1.1752874409906762,1.158642210269864,0.7366064426422368,1.0830522604262864,1.0758416482699942,1.0133493006087315,"(20, 959)",0.822722849198038,0.69961613,0.45457944,0.4371585,0.6073768
459,60,asymmetric,symmetric,-5.078024377031524,1.1751727285579894,1.1603893247581851,0.7326209395629983,1.0837022363574689,1.076944192838589,1.0096008558414384,"(12, 932)",0.820310330056186,0.69938976,0.45711592,0.44035253,0.6216586
